 0.01720209895e0
 3498.790e0
 28.0512e0 169.5291e0
   0.1577287066246e+08   0.6666666666667e+07   0.9433962264151e+06   0.5094243504840e+06   0.2314814814815e+06   0.4225863977890e+04   0.3333333333333e+08   0.3225806451613e+06   0.2858130953844e-03
   0.6667061728782e+01   0.4585536751534e+01   0.3328306445055e+01   0.2295717646433e+01   0.1390853715957e+01   0.3940425676910e+00   0.2953088138695e+00   0.7920197763193e-01   0.5839811452566e-03
    1    1   3 8
    6   0.7266042399548720e-03   0.1372692600028377e+01   0.1780907537772812e+00  0  0  0  0  0  0  0  0
    7   0.5060827138159436e-03   0.4533623190990083e+01   0.5765338167707570e-01  0  0  0  0  0  0  0  0
    8   0.3590283311520520e-03   0.3431731500070944e+01   0.4452268844432029e+00  0  0  0  0  0  0  0  0
    9   0.2628008938901560e-03   0.5445714149319756e-01   0.6492496159975472e-01  0  0  0  0  0  0  0  0
   10   0.2459408712169538e-03   0.3122254716217880e+01   0.1204373721002055e+00  0  0  0  0  0  0  0  0
   11   0.2237171274873740e-03   0.8369962583200818e+00   0.1001956228977567e+02  0  0  0  0  0  0  0  0
   12   0.2097481794022580e-03   0.3582381458376836e+01   0.1037574379733023e+02  0  0  0  0  0  0  0  0
   13   0.1969761970496516e-03   0.4459828112124973e+01   0.1131657921775265e+00  0  0  0  0  0  0  0  0
   14   0.1276023939118606e-03   0.5446831688805226e+01   0.5021841352532276e+01  0  0  0  0  0  0  0  0
   15   0.1163953693117700e-03   0.3677931635243811e+01   0.5199932106309558e+01  0  0  0  0  0  0  0  0
   16   0.9230818991264319e-04   0.2435908416203692e+01   0.3139199521156488e-01  0  0  0  0  0  0  0  0
   17   0.7345436389839680e-04   0.4239927673886392e+01   0.3866357513424390e-01  0  0  0  0  0  0  0  0
   18   0.4870003920011340e-04   0.3292242611895686e+01   0.9930516912887027e+01  0  0  0  0  0  0  0  0
   19   0.4473029935270700e-04   0.4268727758391025e+01   0.1046478917421887e+02  0  0  0  0  0  0  0  0
   20   0.2799611810201398e-04   0.5219969491004272e+01   0.1466987585657163e+00  0  0  0  0  0  0  0  0
   21   0.1317556115144799e-04   0.2490365557696890e+01   0.9631695681131960e-01  0  0  0  0  0  0  0  0
   22   0.1284412109690001e-04   0.2764723137428667e+01   0.2357441354543569e+00  0  0  0  0  0  0  0  0
   23   0.1096551493377600e-04   0.2023919695921281e+01   0.8177379696596157e-01  0  0  0  0  0  0  0  0
   24   0.9505947727365781e-05   0.3697269572615722e+01   0.5079494734209352e+01  0  0  0  0  0  0  0  0
   25   0.9283150504689616e-05   0.1804019257682701e+01   0.7271579922679017e-02  0  0  0  0  0  0  0  0
   26   0.9274943256038984e-05   0.6670083626422765e+00   0.2094827489888461e+00  0  0  0  0  0  0  0  0
   27   0.8715614709370008e-05   0.4494947316246257e+01   0.2985281258774867e+00  0  0  0  0  0  0  0  0
   28   0.5198697062661200e-05   0.4383615872629911e+01   0.5168540111097993e+01  0  0  0  0  0  0  0  0
   29   0.3847028724666396e-05   0.6152515926191327e+01   0.4990449357320712e+01  0  0  0  0  0  0  0  0
   30   0.1456357118609923e-03   0.2429607332411430e+00   0.2428763081719043e+04  2  0 -2  0  0  0  0  0
   31   0.6713447572711532e-04   0.4070899686845125e+01   0.2428852127095932e+04  2  0 -2  0  0  0  0  0
   32   0.6681066992467156e-04   0.5839799740406537e+01   0.2428674036342154e+04  2  0 -2  0  0  0  0  0
   33   0.1422191153382851e-04   0.5153453440392031e+01   0.2428584990965266e+04  2  0 -2  0  0  0  0  0
   34   0.1410806846233703e-04   0.1615653333269246e+01   0.2428941172472820e+04  2  0 -2  0  0  0  0  0
   35   0.8436544361747722e-05   0.5237122972947232e+01   0.1479320878997066e+03 -1  3 -2  0  0  0  0  0
    1    3   31 38
    1   0.1598170384010833e-01   0.6222473066544683e+01   0.6381214718431950e+01 -1  0  2  0  0  0  0  0
    2   0.7314708595483528e-02   0.2394534112940702e+01   0.6292169341543310e+01 -1  0  2  0  0  0  0  0
    3   0.7111400179101439e-02   0.6256340593792847e+00   0.6470260095320591e+01 -1  0  2  0  0  0  0  0
    4   0.1511549643267883e-02   0.4849780466516306e+01   0.6203123964654669e+01 -1  0  2  0  0  0  0  0
    5   0.1462159663847020e-02   0.1311980359393475e+01   0.6559305472209232e+01 -1  0  2  0  0  0  0  0
    6   0.3336219324045869e-03   0.1021841512912324e+01   0.6114078587766029e+01 -1  0  2  0  0  0  0  0
    7   0.3306740201503266e-03   0.1998326659407663e+01   0.6648350849097872e+01 -1  0  2  0  0  0  0  0
    8   0.1607455685492625e-03   0.4012828055947553e+01  -0.3816438325120998e+01 -1  0  2  0  0  0  0  0
    9   0.7741070178691200e-04   0.1331318296765385e+01   0.6438868100109027e+01 -1  0  2  0  0  0  0  0
   10   0.7462286917233880e-04   0.2684672959421853e+01   0.6737396225986513e+01 -1  0  2  0  0  0  0  0
   11   0.7291096595471061e-04   0.3477087866487927e+01   0.6025033210877388e+01 -1  0  2  0  0  0  0  0
   12   0.6027636670891800e-04   0.3061542475582978e+01   0.6501652090532156e+01 -1  0  2  0  0  0  0  0
   13   0.4732749947219130e-04   0.1688849875554602e+01   0.6323561336754874e+01 -1  0  2  0  0  0  0  0
   14   0.3701056581056820e-04   0.2375196175568790e+01   0.6412606713643515e+01 -1  0  2  0  0  0  0  0
   15   0.3214169596116360e-04   0.6241811003916594e+01   0.6260777346331746e+01 -1  0  2  0  0  0  0  0
   16   0.2716644193630320e-04   0.4144096229130206e+01   0.6234515959866234e+01 -1  0  2  0  0  0  0  0
   17   0.2628589083368250e-04   0.2017664596779575e+01   0.6527913476997668e+01 -1  0  2  0  0  0  0  0
   18   0.2051066737888520e-04   0.6449719967511965e+00   0.6349822723220386e+01 -1  0  2  0  0  0  0  0
   19   0.2018714468805330e-04   0.3747888775597167e+01   0.6590697467420797e+01 -1  0  2  0  0  0  0  0
   20   0.1733062364950220e-04   0.2413872050312614e+01   0.6171731969443105e+01 -1  0  2  0  0  0  0  0
   21   0.1650028552141730e-04   0.4604222971289160e+01   0.1648982238509626e+02 -1  0  2  0  0  0  0  0
   22   0.1636165431356800e-04   0.3371019259436040e+01   0.6826441602875153e+01 -1  0  2  0  0  0  0  0
   23   0.1620277455112710e-04   0.2835322917727745e+01   0.1666791313887354e+02 -1  0  2  0  0  0  0  0
   24   0.1578422930662670e-04   0.5932334220063532e+01   0.5935987833988747e+01 -1  0  2  0  0  0  0  0
   25   0.1155548887648690e-04   0.2148976617713557e+01   0.1657886776198490e+02 -1  0  2  0  0  0  0  0
   26   0.8915309088647409e-05   0.3161572755262240e+00   0.6145470582977594e+01 -1  0  2  0  0  0  0  0
   27   0.7716155921462711e-05   0.7762840176851795e+00   0.1640077700820762e+02 -1  0  2  0  0  0  0  0
   28   0.7443474433517800e-05   0.3521669217741933e+01   0.1675695851576218e+02 -1  0  2  0  0  0  0  0
   29   0.7427257818452120e-05   0.2704010896793763e+01   0.6616958853886308e+01 -1  0  2  0  0  0  0  0
   30   0.6793672394573960e-05   0.4434235075611354e+01   0.6679742844309437e+01 -1  0  2  0  0  0  0  0
   31   0.6526439278535280e-05   0.4869118403888217e+01   0.6082686592554465e+01 -1  0  2  0  0  0  0  0
   32   0.2602700419616530e-02   0.1822484926062486e+00   0.2435144296437475e+04  1  0  0  0  0  0  0  0
   33   0.6248133126576452e-04   0.4252092258474006e+00   0.4863907378156518e+04  3  0 -2  0  0  0  0  0
   34   0.2892274500639771e-04   0.4253148179451381e+01   0.4863996423533407e+04  3  0 -2  0  0  0  0  0
   35   0.2889623530439334e-04   0.6022048233012799e+01   0.4863818332779630e+04  3  0 -2  0  0  0  0  0
   36   0.6069308702586342e-05   0.5335701932998608e+01   0.4863729287402741e+04  3  0 -2  0  0  0  0  0
   37   0.6020614391923135e-05   0.1797901825875778e+01   0.4864085468910296e+04  3  0 -2  0  0  0  0  0
   38   0.5322831922763783e-05   0.5176410732312329e+01   0.1543133026181386e+03 -2  3  0  0  0  0  0  0
    1    4   29 32
    1   0.1188963618162444e-01   0.4087787867376310e+01  -0.6371881689831457e+01 -1  0  2  0  0  0  0  0
    2   0.5317666807877856e-02   0.2598489137723283e+00  -0.6460927066720098e+01 -1  0  2  0  0  0  0  0
    3   0.5301694964646620e-02   0.4774134167390498e+01  -0.6282836312942816e+01 -1  0  2  0  0  0  0  0
    4   0.1092196251660480e-02   0.2715095267347932e+01  -0.6549972443608739e+01 -1  0  2  0  0  0  0  0
    5   0.1074089419341231e-02   0.5460480467404687e+01  -0.6193790936054175e+01 -1  0  2  0  0  0  0  0
    6   0.2328430197381575e-03   0.6146826767418875e+01  -0.6104745559165536e+01 -1  0  2  0  0  0  0  0
    7   0.2224213393203463e-03   0.5170341620923537e+01  -0.6639017820497378e+01 -1  0  2  0  0  0  0  0
    8   0.5463249591300440e-04   0.5479818404776600e+01  -0.6314228308154381e+01 -1  0  2  0  0  0  0  0
    9   0.5206791451508880e-04   0.5499877602534791e+00  -0.6015700182276895e+01 -1  0  2  0  0  0  0  0
   10   0.5011145194424460e-04   0.1342402667319555e+01  -0.6728063197386019e+01 -1  0  2  0  0  0  0  0
   11   0.4248311992240600e-04   0.9268572764146046e+00  -0.6251444317731250e+01 -1  0  2  0  0  0  0  0
   12   0.3275262890701040e-04   0.5837349983565814e+01  -0.6429535071508532e+01 -1  0  2  0  0  0  0  0
   13   0.2612362501347000e-04   0.2405109764004165e+00  -0.6340489694619891e+01 -1  0  2  0  0  0  0  0
   14   0.2254194030722800e-04   0.4107125804748224e+01  -0.6492319061931663e+01 -1  0  2  0  0  0  0  0
   15   0.1978445332406060e-04   0.5019691662617644e+01  -0.1656953473338440e+02 -1  0  2  0  0  0  0  0
   16   0.1876210282323130e-04   0.2009411029961832e+01  -0.6518580448397173e+01 -1  0  2  0  0  0  0  0
   17   0.1838941226078010e-04   0.6166164704790789e+01  -0.6225182931265740e+01 -1  0  2  0  0  0  0  0
   18   0.1417196313981720e-04   0.4793472104762412e+01  -0.6403273685043022e+01 -1  0  2  0  0  0  0  0
   19   0.1412387702084000e-04   0.1613203576428794e+01  -0.6162398940842610e+01 -1  0  2  0  0  0  0  0
   20   0.1200955094991380e-04   0.2791868511442401e+00  -0.6581364438820303e+01 -1  0  2  0  0  0  0  0
   21   0.1141748624638240e-04   0.7006377185593701e+00   0.3914816730610132e+01 -1  0  2  0  0  0  0  0
   22   0.1140613650769890e-04   0.2469537772120787e+01   0.3736725976832851e+01 -1  0  2  0  0  0  0  0
   23   0.1139717898986310e-04   0.1236334060267667e+01  -0.5926654805388254e+01 -1  0  2  0  0  0  0  0
   24   0.1083732897435760e-04   0.3797649020895159e+01  -0.6817108574274660e+01 -1  0  2  0  0  0  0  0
   25   0.8188197469152401e-05   0.1429141854518208e-01   0.3825771353721492e+01 -1  0  2  0  0  0  0  0
   26   0.6138904676788960e-05   0.4464657383537437e+01  -0.6607625825285813e+01 -1  0  2  0  0  0  0  0
   27   0.5339008498818640e-05   0.4924784125696391e+01   0.3647680599944211e+01 -1  0  2  0  0  0  0  0
   28   0.5211706783516070e-05   0.1386984018573560e+01   0.4003862107498773e+01 -1  0  2  0  0  0  0  0
   29   0.5186530053942100e-05   0.5693256976253909e+00  -0.6136137554377100e+01 -1  0  2  0  0  0  0  0
   30   0.1477125534949241e-04   0.2559894425015774e+01   0.4876660474564782e+04  3  0 -2  0  0  0  0  0
   31   0.6813829579894155e-05   0.1873548125001586e+01   0.4876571429187893e+04  3  0 -2  0  0  0  0  0
   32   0.6707536779238787e-05   0.1046480714401697e+00   0.4876749519941671e+04  3  0 -2  0  0  0  0  0
    2    1   1 3
    1   0.3147075653259473e-02   0.3141592653589793e+01   0.0000000000000000e+00  0  0  0  0  0  0  0  0
    2   0.2265054397578757e-04   0.7519405621081341e+00   0.1672712856276297e+04  0  2  0 -2  0  0  0  0
    3   0.7116593169805980e-05   0.5461033287440088e+00   0.9184067388830385e+03  0  2 -2  0  0  0  0  0
    2    2   3 12
    0   0.7997716657090215e+00      0.1674867298497696e+04
    1   0.4496393702552367e-02   0.2342959364982154e+01   0.5659095156176798e+00  0  0  0  0  0  0  0  0
    2   0.3354575501528797e-02   0.4597833882505114e+01   0.1617016547228022e+01  0  0  0  0  0  0  0  0
    3   0.3106536996299520e-04   0.2912482457830643e+01   0.3234033094456044e+01  0  0  0  0  0  0  0  0
    4   0.2407327778886120e-04   0.4985440644756694e+01   0.4592033694415193e+03  0  1 -1  0  0  0  0  0
    5   0.2157848301674358e-04   0.3893533207807963e+01   0.1672712856276297e+04  0  2  0 -2  0  0  0  0
    6   0.2107499273982886e-04   0.5461033287440088e+00   0.9184067388830385e+03  0  2 -2  0  0  0  0  0
    7   0.1204571746494518e-04   0.3481858748969675e+01   0.1641006214897798e+03  0  2 -4  2  0  0  0  0
    8   0.1082902927586888e-04   0.2389951319910909e+01   0.1377610108324558e+04  0  3 -3  0  0  0  0  0
    9   0.6457229782189520e-05   0.4233799311077810e+01   0.1836813477766077e+04  0  4 -4  0  0  0  0  0
   10   0.5359800347726300e-05   0.1150736720732397e+01   0.3061886502424254e+04  0  2  0  0  0 -2  0  0
   11   0.4253124471669380e-05   0.1946766624913765e+01   0.8363564281381487e+03  0  1  0 -1  0  0  0  0
   12   0.4159628279141040e-05   0.6077647302244714e+01   0.2296016847207596e+04  0  5 -5  0  0  0  0  0
    2    3   6 13
    1   0.4803805197845248e-02   0.3189423405738944e+01   0.2154442221398995e+01  0 -1  0  2  0  0  0  0
    2   0.1097719996101334e-03   0.5532383110312554e+01   0.2720351737016674e+01  0 -1  0  2  0  0  0  0
    3   0.7443719437241270e-05   0.3988057033938039e+01   0.1588532705781315e+01  0 -1  0  2  0  0  0  0
    4   0.6715628349206410e-05   0.4645664974245721e+01   0.3771458768627016e+01  0 -1  0  2  0  0  0  0
    5   0.6526400221336371e-05   0.2681979744993624e+01   0.8933864296234374e-02  0  0  0  0  0  0  0  0
    6   0.5778112672027477e-05   0.1733182516415079e+01   0.5374256741709729e+00  0 -1  0  2  0  0  0  0
    7   0.1576763094428542e-02   0.7997716879783442e+00   0.1674867298497696e+04  0  1  0  0  0  0  0  0
    8   0.2328380239517312e-04   0.5990750337669914e+01  -0.1619461792683805e+03  0 -3  4  0  0  0  0  0
    9   0.1305558563149728e-04   0.4693005675247022e+01   0.2972571901731385e+03  0 -2  3  0  0  0  0  0
   10   0.1134789737634680e-04   0.4693304903676271e+01   0.3347580154773993e+04  0  3  0 -2  0  0  0  0
   11   0.5311492417496450e-05   0.2536683592343353e+00   0.7564605596146578e+03  0 -1  2  0  0  0  0  0
   12   0.5297748739729408e-05   0.4146902346503011e+01  -0.6211495487099000e+03  0 -4  5  0  0  0  0  0
   13   0.4864126392950970e-05   0.2790627620835740e+01  -0.1387019203926558e+04  0 -1  0  0  0  2  0  0
    2    4   5 5
    1   0.4833318619528478e-05   0.3221504590125614e+01   0.0000000000000000e+00  0  0  0  0  0  0  0  0
    2   0.1280938903343441e-03   0.1983149608096680e+01  -0.2659196588419094e+01  0 -1  0  2  0  0  0  0
    3   0.3085667117081219e-04   0.3937780549016139e+01  -0.1260994960410540e+01 -1  0  2  0  0  0  0  0
    4   0.1421727517964700e-04   0.4624126849030327e+01  -0.1171949583521899e+01 -1  0  2  0  0  0  0  0
    5   0.1420735399816070e-04   0.1098415954121576e+00  -0.1350040337299180e+01 -1  0  2  0  0  0  0  0
    3    1   1 4
    1   0.2047958691903563e-02   0.3141592653589793e+01   0.0000000000000000e+00  0  0  0  0  0  0  0  0
    2   0.9773647178903700e-05   0.3347429921083522e+01   0.7543061173932588e+03  0  0  2 -2  0  0  0  0
    3   0.8692361446792260e-05   0.3746226045578181e+01   0.2143479763541216e+04  0  0  2  0  0 -2  0  0
    4   0.6341490354446320e-05   0.3087559012405942e+00   0.1131459176089888e+04  0  0  3 -3  0  0  0  0
    3    2   28 40
    0   0.5239109365414447e+01      0.1215663929056177e+04
    1   0.3597193003482037e-01   0.3827938953603982e+01   0.8904537688864059e-01  0  0  0  0  0  0  0  0
    2   0.5891806577851199e-03   0.5200631553632359e+01   0.2671361306659218e+00  0  0  0  0  0  0  0  0
    3   0.1049859753280688e-03   0.5351281511938252e+01   0.1019765304355295e+02  0  0  0  0  0  0  0  0
    4   0.4944669618681220e-04   0.1523342558334271e+01   0.1010860766666431e+02  0  0  0  0  0  0  0  0
    5   0.4772345678736420e-04   0.6037627811952441e+01   0.1028669842044159e+02  0  0  0  0  0  0  0  0
    6   0.3432162123697680e-04   0.4514285253618171e+01   0.1780907537772812e+00  0  0  0  0  0  0  0  0
    7   0.2555821179926381e-04   0.1392030537400290e+01   0.5765338167707570e-01  0  0  0  0  0  0  0  0
    8   0.1717434823483564e-04   0.2078376837414479e+01   0.1466987585657163e+00  0  0  0  0  0  0  0  0
    9   0.1697093421514454e-04   0.2901388464811505e+00   0.4452268844432029e+00  0  0  0  0  0  0  0  0
   10   0.1323271931613666e-04   0.1353354662656465e+01   0.2985281258774867e+00  0  0  0  0  0  0  0  0
   11   0.1267528991884128e-04   0.3196049795082991e+01   0.6492496159975472e-01  0  0  0  0  0  0  0  0
   12   0.1266151790256666e-04   0.5906315791018461e+01   0.2357441354543569e+00  0  0  0  0  0  0  0  0
   13   0.1157195347749026e-04   0.5165512349511074e+01   0.8177379696596157e-01  0  0  0  0  0  0  0  0
   14   0.1080021159829085e-04   0.5577501069793485e+01   0.3139199521156488e-01  0  0  0  0  0  0  0  0
   15   0.1052724821924284e-04   0.3978588911909874e+01   0.1001956228977567e+02  0  0  0  0  0  0  0  0
   16   0.1001557835312868e-04   0.6318891585209909e+00   0.2412041528888587e-01  0  0  0  0  0  0  0  0
   17   0.9867772453097199e-05   0.4407888047870434e+00   0.1037574379733023e+02  0  0  0  0  0  0  0  0
   18   0.9845954273310880e-05   0.5631958211286683e+01   0.9631695681131960e-01  0  0  0  0  0  0  0  0
   19   0.9815613284418477e-05   0.6263847369807674e+01   0.1204373721002055e+00  0  0  0  0  0  0  0  0
   20   0.9194949884833879e-05   0.1318235458535180e+01   0.1131657921775265e+00  0  0  0  0  0  0  0  0
   21   0.8037140287447099e-05   0.5556769190259295e+00   0.5079494734209352e+01  0  0  0  0  0  0  0  0
   22   0.7218512993756520e-05   0.3808601016232069e+01   0.2094827489888461e+00  0  0  0  0  0  0  0  0
   23   0.6001489632871980e-05   0.2305239035215433e+01   0.5021841352532276e+01  0  0  0  0  0  0  0  0
   24   0.5489567383712060e-05   0.5363389816540173e+00   0.5199932106309558e+01  0  0  0  0  0  0  0  0
   25   0.4021385382444620e-05   0.4239927673886392e+01   0.3866357513424390e-01  0  0  0  0  0  0  0  0
   26   0.3767845663771360e-05   0.3010923272601534e+01   0.4990449357320712e+01  0  0  0  0  0  0  0  0
   27   0.3600130988680400e-05   0.1242023219040118e+01   0.5168540111097993e+01  0  0  0  0  0  0  0  0
   28   0.3094782117290198e-05   0.1804019257682701e+01   0.7271579922679017e-02  0  0  0  0  0  0  0  0
   29   0.2857487995253398e-04   0.1029186337468635e+00   0.3771530586966294e+03  0  0  1 -1  0  0  0  0
   30   0.2612226809076254e-04   0.3347429921083522e+01   0.7543061173932588e+03  0  0  2 -2  0  0  0  0
   31   0.1309044788609482e-04   0.3087559012405942e+00   0.1131459176089888e+04  0  0  3 -3  0  0  0  0
   32   0.1086312362376316e-04   0.3746226045578181e+01   0.2143479763541216e+04  0  0  2  0  0 -2  0  0
   33   0.9634177151388563e-05   0.3197170586335357e+01   0.8366732729211768e+02  0  1 -2  1  0  0  0  0
   34   0.7589604761197260e-05   0.3553267188577251e+01   0.1508612234786518e+04  0  0  4 -4  0  0  0  0
   35   0.5706936513245540e-05   0.1177133183021748e+01   0.1415309217766697e+04  0  0  2  0 -2  0  0  0
   36   0.4749981493034660e-05   0.5145931687343214e+00   0.1885765293483147e+04  0  0  5 -5  0  0  0  0
   37   0.4252829449661740e-05   0.2159362918305770e+01   0.7076546088833486e+03  0  0  1  0 -1  0  0  0
   38   0.4209916715651780e-05   0.1843847991166901e+01   0.4592033694415193e+03  0  1 -1  0  0  0  0  0
   39   0.3381153874922860e-05   0.3443909349583986e+01   0.1071739881770608e+04  0  0  1  0  0 -1  0  0
   40   0.3367826063379420e-05   0.3687695982333802e+01   0.9184067388830385e+03  0  2 -2  0  0  0  0  0
    3    3   14 23
    1   0.1564767415994558e-03   0.4568461127222154e+01   0.1263056409088354e+01 -1  0  2  0  0  0  0  0
    2   0.8681007704489939e-04   0.7405221736181721e+00   0.1174011032199713e+01 -1  0  2  0  0  0  0  0
    3   0.8168879255357250e-04   0.5941153727250531e+01   0.1441147162865635e+01 -1  0  2  0  0  0  0  0
    4   0.8101165266469901e-04   0.3195768527193775e+01   0.1084965655311073e+01 -1  0  2  0  0  0  0  0
    5   0.7081435508752854e-04   0.5254807427236342e+01   0.1352101785976995e+01 -1  0  2  0  0  0  0  0
    6   0.2463670320328344e-04   0.2681979744993623e+01   0.8933864296234374e-02  0  0  0  0  0  0  0  0
    7   0.1795872905935810e-04   0.3443147200851330e+00   0.1530192539754276e+01 -1  0  2  0  0  0  0  0
    8   0.1765915793094640e-04   0.5651014880769380e+01   0.9959202784224322e+00 -1  0  2  0  0  0  0  0
    9   0.1379536465955919e-04   0.4874775170004872e+01   0.5374256741709729e+00  0 -1  0  2  0  0  0  0
   10   0.6448693043220393e-05   0.8713108941844011e+00  -0.3816438325120998e+01 -1  0  2  0  0  0  0  0
   11   0.4134187193316490e-05   0.3483793623207228e-01   0.1205403027411278e+01 -1  0  2  0  0  0  0  0
   12   0.4064250964938940e-05   0.5960491664622441e+01   0.1320709790765430e+01 -1  0  2  0  0  0  0  0
   13   0.3921367852619880e-05   0.1030661020099323e+01   0.1619237916642916e+01 -1  0  2  0  0  0  0  0
   14   0.3847793440490170e-05   0.1823075927165398e+01   0.9068749015337917e+00 -1  0  2  0  0  0  0  0
   15   0.1026432488829525e-02   0.5239109003991030e+01   0.1215663929056177e+04  0  0  1  0  0  0  0  0
   16   0.4858676635900159e-04   0.4930353102750437e+01   0.8420475296628865e+02  0  0 -2  3  0  0  0  0
   17   0.1316230344933185e-04   0.9203831673794880e+00  -0.1996452887105200e+03  0  0 -1  0  2  0  0  0
   18   0.1274174154891934e-04   0.4827434469003571e+01  -0.2929483057303405e+03  0  0 -3  4  0  0  0  0
   19   0.1012648120942390e-04   0.4634475612002642e+01  -0.9278158344850386e+03  0  0 -1  0  0  2  0  0
   20   0.9537957898915770e-05   0.1891679082907508e+01   0.4613578116629183e+03  0  0 -1  2  0  0  0  0
   21   0.6736048525042149e-05   0.1795199654407042e+01   0.1439240472855692e+03  0  0  0  0  0  1  0  0
   22   0.4893120486700722e-05   0.1582923181666916e+01  -0.6701013644269697e+03  0  0 -4  5  0  0  0  0
   23   0.4496122761411780e-05   0.2849157684080121e+01  -0.1619461792683805e+03  0 -3  4  0  0  0  0  0
    3    4   33 34
    1   0.1608815757672211e-04   0.3221506193392377e+01   0.0000000000000000e+00  0  0  0  0  0  0  0  0
    2   0.7978986672131195e-02   0.3937780549016139e+01  -0.1260994960410540e+01 -1  0  2  0  0  0  0  0
    3   0.3586811056529552e-02   0.1098415954121576e+00  -0.1350040337299180e+01 -1  0  2  0  0  0  0  0
    4   0.3578626570900766e-02   0.4624126849030327e+01  -0.1171949583521899e+01 -1  0  2  0  0  0  0  0
    5   0.7456079964789274e-03   0.2565087948987761e+01  -0.1439085714187821e+01 -1  0  2  0  0  0  0  0
    6   0.7269088792971872e-03   0.5310473149044516e+01  -0.1082904206633259e+01 -1  0  2  0  0  0  0  0
    7   0.1634061837956512e-03   0.5996819449058704e+01  -0.9938588297446179e+00 -1  0  2  0  0  0  0  0
    8   0.1629278673196500e-03   0.5020334302563366e+01  -0.1528131091076462e+01 -1  0  2  0  0  0  0  0
    9   0.3863423686243950e-04   0.5329811086416426e+01  -0.1203341578733464e+01 -1  0  2  0  0  0  0  0
   10   0.3696660017446820e-04   0.3999804418933084e+00  -0.9048134528559774e+00 -1  0  2  0  0  0  0  0
   11   0.3605229442958720e-04   0.1192395348959384e+01  -0.1617176467965102e+01 -1  0  2  0  0  0  0  0
   12   0.3003084312634590e-04   0.7768499580544321e+00  -0.1140557588310333e+01 -1  0  2  0  0  0  0  0
   13   0.2358139037174070e-04   0.5687342665205642e+01  -0.1318648342087615e+01 -1  0  2  0  0  0  0  0
   14   0.1853853482238710e-04   0.9050365804024403e-01  -0.1229602965198974e+01 -1  0  2  0  0  0  0  0
   15   0.1598764340805630e-04   0.3957118486388051e+01  -0.1381432332510745e+01 -1  0  2  0  0  0  0  0
   16   0.1403252488381090e-04   0.4869684344257474e+01  -0.1145864800396349e+02 -1  0  2  0  0  0  0  0
   17   0.1348141163501630e-04   0.1859403711601660e+01  -0.1407693718976255e+01 -1  0  2  0  0  0  0  0
   18   0.1307143245256740e-04   0.6016157386430616e+01  -0.1114296201844823e+01 -1  0  2  0  0  0  0  0
   19   0.1026902134395760e-04   0.4643464786402239e+01  -0.1292386955622105e+01 -1  0  2  0  0  0  0  0
   20   0.1001531421510340e-04   0.1463196258068622e+01  -0.1051512211421693e+01 -1  0  2  0  0  0  0  0
   21   0.8589176280796499e-05   0.1291795327840677e+00  -0.1470477709399386e+01 -1  0  2  0  0  0  0  0
   22   0.8194661069081041e-05   0.2319530453760617e+01   0.8847612706253768e+01 -1  0  2  0  0  0  0  0
   23   0.8097194747293030e-05   0.1086326741907496e+01  -0.8157680759673368e+00 -1  0  2  0  0  0  0  0
   24   0.8055438816212310e-05   0.5506304001991995e+00   0.9025703460031048e+01 -1  0  2  0  0  0  0  0
   25   0.7804425391545350e-05   0.3647641702534988e+01  -0.1706221844853743e+01 -1  0  2  0  0  0  0  0
