 0.3396000000000000E+04, 0.4282837566395650E+05, 0.2151084000000000E-03,  120,  120,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
    1,    0, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00             
    1,    1, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00             
    2,    0,-0.8750219819894000E-03, 0.0000000000000000E+00, 0.1000300402726000E-09, 0.0000000000000000E+00             
    2,    1, 0.3754637323667000E-09, 0.2200086090819000E-10, 0.5032671725217000E-10, 0.5054534383407000E-10             
    2,    2,-0.8463283575906001E-04, 0.4893975901192000E-04, 0.4209719630582000E-10, 0.6452281355081000E-10             
    3,    0,-0.1189685487260000E-04, 0.0000000000000000E+00, 0.7199470836774000E-10, 0.0000000000000000E+00             
    3,    1, 0.3805070105539000E-05, 0.2517710405987000E-04, 0.5213771396712000E-10, 0.5198220675575000E-10             
    3,    2,-0.1594738626409000E-04, 0.8362451545460000E-05, 0.4382896884258000E-10, 0.4501864872596000E-10             
    3,    3, 0.3505644651229000E-04, 0.2557112754670000E-04, 0.3788354162246000E-10, 0.4518655892588000E-10             
    4,    0, 0.5129215056400000E-05, 0.0000000000000000E+00, 0.7455161296361000E-10, 0.0000000000000000E+00             
    4,    1, 0.4216416368125000E-05, 0.3763251825902000E-05, 0.6163282551654000E-10, 0.6239106911356000E-10             
    4,    2,-0.9531112908306000E-06,-0.8980789337637000E-05, 0.5044623950692000E-10, 0.5018319220690000E-10             
    4,    3, 0.6456844720034000E-05,-0.1938065614944000E-06, 0.3471363881261000E-10, 0.3527048817791000E-10             
    4,    4, 0.3081489655654000E-06,-0.1287306073431000E-04, 0.2748866965936000E-10, 0.2087171393225000E-10             
    5,    0,-0.1726767511111000E-05, 0.0000000000000000E+00, 0.7094736543386000E-10, 0.0000000000000000E+00             
    5,    1, 0.4838408434312000E-06, 0.2123133197613000E-05, 0.6151285990541000E-10, 0.6223456829351000E-10             
    5,    2,-0.4298186752695000E-05,-0.1165672924743000E-05, 0.5294609840071000E-10, 0.5333178609191000E-10             
    5,    3, 0.3312671008341000E-05, 0.2714245732475000E-06, 0.4378921641554000E-10, 0.4390757826693000E-10             
    5,    4,-0.4640784114810000E-05,-0.3381516353804000E-05, 0.3056033276978000E-10, 0.3084481080641000E-10             
    5,    5,-0.4449228353206000E-05, 0.3780527639702000E-05, 0.2098986774095000E-10, 0.2125644729778000E-10             
    6,    0, 0.1346481536389000E-05, 0.0000000000000000E+00, 0.6989613917023000E-10, 0.0000000000000000E+00             
    6,    1, 0.1802359231883000E-05,-0.1518503560202000E-05, 0.6281356508444999E-10, 0.6343038315239000E-10             
    6,    2, 0.8617185162693000E-06, 0.1469102730489000E-05, 0.5484634351402000E-10, 0.5531365171808000E-10             
    6,    3, 0.9556773136791999E-06, 0.3329281503068000E-06, 0.4640613958633000E-10, 0.4634152555752000E-10             
    6,    4, 0.1008776686157000E-05, 0.2638641760667000E-05, 0.3810019465756000E-10, 0.3797130973249000E-10             
    6,    5, 0.1657904800825000E-05, 0.1622658125516000E-05, 0.2817138540382000E-10, 0.2803865554112000E-10             
    6,    6, 0.2762240137296000E-05, 0.8213249509154000E-06, 0.1696361741857000E-10, 0.1787639811206000E-10             
    7,    0, 0.1059928218932000E-05, 0.0000000000000000E+00, 0.6606259032269001E-10, 0.0000000000000000E+00             
    7,    1, 0.1374996609343000E-05,-0.2273732220197000E-06, 0.5782344993818000E-10, 0.5857725983561999E-10             
    7,    2, 0.2813976078647000E-05,-0.6296904204297000E-06, 0.5466152540472000E-10, 0.5524771161166000E-10             
    7,    3, 0.8804985838432000E-06,-0.3969827274877000E-06, 0.4848552026554000E-10, 0.4873836955677000E-10             
    7,    4, 0.2468983140343000E-05,-0.4224796072647000E-06, 0.4043101916547000E-10, 0.4060760414332000E-10             
    7,    5,-0.1916955145945000E-06,-0.1358526400849000E-05, 0.3337409780192000E-10, 0.3314683834511000E-10             
    7,    6,-0.5596240756853000E-06,-0.1901363609122000E-05, 0.2295497293950000E-10, 0.2248979623846000E-10             
    7,    7, 0.4403688789172000E-06,-0.1775677094187000E-05, 0.1479019118818000E-10, 0.1409175493046000E-10             
    8,    0, 0.1444506407223000E-06, 0.0000000000000000E+00, 0.6339246180607000E-10, 0.0000000000000000E+00             
    8,    1,-0.1325441264525000E-06, 0.7505262024462000E-06, 0.5826959964574000E-10, 0.5869400155779000E-10             
    8,    2, 0.1810438664460000E-05, 0.5070625833306000E-06, 0.5205850587484000E-10, 0.5257864473434000E-10             
    8,    3,-0.1207016139545000E-05,-0.1341290207198000E-05, 0.4818199194602000E-10, 0.4832350004478000E-10             
    8,    4, 0.1588280927294000E-05, 0.1481084551390000E-06, 0.4246995912130000E-10, 0.4250295712932000E-10             
    8,    5,-0.2791768142196000E-05,-0.1629758748974000E-05, 0.3558893851626000E-10, 0.3564364180304000E-10             
    8,    6,-0.9144358997554001E-06,-0.1789927302312000E-05, 0.2902745274178000E-10, 0.2905008408488000E-10             
    8,    7,-0.4736267656712000E-06, 0.1644709650654000E-05, 0.2257042150398000E-10, 0.2223850345674000E-10             
    8,    8,-0.3106572107014000E-06,-0.2502787386956000E-06, 0.1229048097129000E-10, 0.1228700811889000E-10             
    9,    0,-0.2872606722098000E-06, 0.0000000000000000E+00, 0.5811878016883000E-10, 0.0000000000000000E+00             
    9,    1, 0.4209712434598000E-06,-0.4902132398706000E-06, 0.5239991094912000E-10, 0.5280213562900000E-10             
    9,    2, 0.1138728263861000E-05, 0.3821955111073000E-06, 0.5141604896539000E-10, 0.5187257542408000E-10             
    9,    3,-0.9936697171434999E-06,-0.1007616450137000E-05, 0.4714518744744000E-10, 0.4720431767379000E-10             
    9,    4, 0.2949891682999000E-06, 0.1623581447508000E-05, 0.4253596065686000E-10, 0.4245314566725000E-10             
    9,    5,-0.2271902925070000E-05,-0.1549284031579000E-05, 0.3724585452561000E-10, 0.3721854695811000E-10             
    9,    6, 0.8086169672248000E-06, 0.5777177169853001E-06, 0.3122374538121000E-10, 0.3147769852605000E-10             
    9,    7,-0.6179393142360000E-06, 0.8689273939112000E-06, 0.2527104238626000E-10, 0.2528411863393000E-10             
    9,    8, 0.1208066635306000E-05,-0.1464699748160000E-06, 0.1681695069430000E-10, 0.1722797989179000E-10             
    9,    9,-0.1171921484139000E-05,-0.6577665369749000E-06, 0.9562494032248000E-11, 0.1003531857226000E-10             
   10,    0, 0.7267044699824000E-06, 0.0000000000000000E+00, 0.5314984591861000E-10, 0.0000000000000000E+00             
   10,    1, 0.9239938402704000E-06, 0.2232148455180000E-06, 0.5124787468637000E-10, 0.5150316383710000E-10             
   10,    2, 0.7004372386980000E-08,-0.1115787165348000E-05, 0.4667037555554000E-10, 0.4711354758704000E-10             
   10,    3,-0.2990360097369000E-06, 0.4435551200850000E-06, 0.4507520787653000E-10, 0.4512623177139000E-10             
   10,    4,-0.1213944241982000E-05,-0.6969751620240000E-07, 0.4081975383438000E-10, 0.4079277994149000E-10             
   10,    5, 0.4213998031577000E-06,-0.1062936602445000E-05, 0.3669545975134000E-10, 0.3644812410027000E-10             
   10,    6, 0.6696122694378000E-06, 0.1117115043810000E-05, 0.3237377229360000E-10, 0.3224456609774000E-10             
   10,    7, 0.3178575273025000E-06,-0.6202382441977000E-06, 0.2752993774217000E-10, 0.2742549073356000E-10             
   10,    8, 0.5406126459599000E-06, 0.8205687511424000E-06, 0.2206537603890000E-10, 0.2181318808117000E-10             
   10,    9,-0.1457559738664000E-05,-0.1463532049289000E-05, 0.1724831335270000E-10, 0.1723447055289000E-10             
   10,   10,-0.2747574549662000E-06, 0.7532843604410000E-06, 0.8974957833345999E-11, 0.8680536700073999E-11             
   11,    0,-0.2661089833003000E-06, 0.0000000000000000E+00, 0.5041455952451000E-10, 0.0000000000000000E+00             
   11,    1,-0.8168805477336000E-06,-0.2213212951549000E-06, 0.4681121383690000E-10, 0.4700297184913000E-10             
   11,    2,-0.3135855712765000E-06,-0.9940233818260999E-06, 0.4639451686725000E-10, 0.4715169828374000E-10             
   11,    3,-0.1303020081857000E-05, 0.7653021245059000E-06, 0.4358485971560000E-10, 0.4374844492772000E-10             
   11,    4,-0.1574122995835000E-05,-0.6444706725156000E-06, 0.4107694915727000E-10, 0.4065210591396000E-10             
   11,    5, 0.1356500257735000E-05, 0.8990782395784000E-06, 0.3708887777326000E-10, 0.3718630091489000E-10             
   11,    6,-0.2447609402097000E-06, 0.2064439604959000E-07, 0.3319776359533000E-10, 0.3350191649865000E-10             
   11,    7, 0.6604476279983000E-06,-0.8649863891035000E-06, 0.2889023492296000E-10, 0.2891774889023000E-10             
   11,    8,-0.1182050085000000E-05, 0.7670620703487000E-06, 0.2478614572303000E-10, 0.2480548793078000E-10             
   11,    9,-0.4152039817591000E-06,-0.4194417064846000E-06, 0.1971633105612000E-10, 0.1943383932521000E-10             
   11,   10, 0.3333370613360000E-06, 0.1966662138440000E-05, 0.1460031940957000E-10, 0.1267235513485000E-10             
   11,   11,-0.4495550813619000E-07,-0.3234548600642000E-06, 0.5996896733263000E-11, 0.5781291694547000E-11             
   12,    0, 0.2602285638211000E-06, 0.0000000000000000E+00, 0.4674301922769000E-10, 0.0000000000000000E+00             
   12,    1,-0.1126817260588000E-05,-0.5124703087119000E-07, 0.4586825599058000E-10, 0.4590360081438000E-10             
   12,    2,-0.9754660073875000E-07, 0.5330388928114000E-06, 0.4308275069125000E-10, 0.4409534989250000E-10             
   12,    3,-0.1442029952614000E-05, 0.3147699197517000E-06, 0.4216545058224000E-10, 0.4228772765552000E-10             
   12,    4,-0.1013835056595000E-06, 0.1235859606153000E-06, 0.3967035674298000E-10, 0.3926649646812000E-10             
   12,    5, 0.7203175522644000E-06, 0.1001692660958000E-05, 0.3676589263263000E-10, 0.3665988583406000E-10             
   12,    6,-0.4034460055600000E-06,-0.1629859663757000E-05, 0.3367264590708000E-10, 0.3360258418923000E-10             
   12,    7, 0.4044384670263000E-06,-0.1128495343310000E-06, 0.3027898336445000E-10, 0.3024347378258000E-10             
   12,    8,-0.1603984158227000E-05,-0.3879168455684000E-06, 0.2626068253058000E-10, 0.2666635149838000E-10             
   12,    9, 0.7084691507503000E-06, 0.4767310406297000E-06, 0.2264799562665000E-10, 0.2269264250385000E-10             
   12,   10, 0.4885244321950000E-06, 0.1378279936346000E-05, 0.1861302205098000E-10, 0.1830733528923000E-10             
   12,   11, 0.8647231543347000E-06,-0.1655055306109000E-05, 0.1436011232307000E-10, 0.1324831436836000E-10             
   12,   12,-0.6682302018370000E-08,-0.8920524320210000E-07, 0.5842700393405000E-11, 0.5764308473864000E-11             
   13,    0,-0.4906530821899000E-06, 0.0000000000000000E+00, 0.4577973539391000E-10, 0.0000000000000000E+00             
   13,    1,-0.5696423175189000E-06, 0.2258519832289000E-06, 0.4394627174498000E-10, 0.4391341354332000E-10             
   13,    2, 0.1920431823256000E-06, 0.8538589775416000E-06, 0.4341297199034000E-10, 0.4393535540704000E-10             
   13,    3, 0.2160616148837000E-06, 0.1815874204860000E-06, 0.4170626437348000E-10, 0.4162717896736000E-10             
   13,    4, 0.1714734049081000E-06, 0.6898057258922000E-06, 0.3980569929701000E-10, 0.3966138757823000E-10             
   13,    5, 0.6007944095211000E-08,-0.4050902930355000E-06, 0.3713751460675000E-10, 0.3719046316936000E-10             
   13,    6, 0.4388426262981000E-07,-0.9327092290350000E-06, 0.3445244810392000E-10, 0.3444745435915000E-10             
   13,    7,-0.7709554825208000E-06, 0.3977567641491000E-06, 0.3127933459239000E-10, 0.3128500489639000E-10             
