 0.3396000000000000E+04, 0.4282837581575610E+05, 0.1816746000000000E-03,  120,  120,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
    1,    0, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00             
    1,    1, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00             
    2,    0,-0.8750220924537000E-03, 0.0000000000000000E+00, 0.1260320626072000E-09, 0.0000000000000000E+00             
    2,    1, 0.4022333306382000E-09, 0.2303183853552000E-10, 0.5456693544801000E-10, 0.5496542735417000E-10             
    2,    2,-0.8463302655983001E-04, 0.4893941832167000E-04, 0.5053988823546000E-10, 0.7815263382273999E-10             
    3,    0,-0.1189701503730000E-04, 0.0000000000000000E+00, 0.9343820058712000E-10, 0.0000000000000000E+00             
    3,    1, 0.3804998199101000E-05, 0.2517711770763000E-04, 0.5512844614135000E-10, 0.5454150945510000E-10             
    3,    2,-0.1594743192372000E-04, 0.8362393978466999E-05, 0.4736610215831000E-10, 0.4878347170812000E-10             
    3,    3, 0.3505629836033000E-04, 0.2557132545737000E-04, 0.4361838264330000E-10, 0.5366821198258000E-10             
    4,    0, 0.5129095830134000E-05, 0.0000000000000000E+00, 0.1010005343691000E-09, 0.0000000000000000E+00             
    4,    1, 0.4216391158217000E-05, 0.3763264356122000E-05, 0.6765599578359000E-10, 0.6855967018250000E-10             
    4,    2,-0.9530669529984000E-06,-0.8980796841808000E-05, 0.5550901028655000E-10, 0.5514590271527000E-10             
    4,    3, 0.6456851984130000E-05,-0.1937721228416000E-06, 0.3828176770187000E-10, 0.3907354961503000E-10             
    4,    4, 0.3082493624770000E-06,-0.1287305697738000E-04, 0.3158818229914000E-10, 0.2249475825705000E-10             
    5,    0,-0.1726770240426000E-05, 0.0000000000000000E+00, 0.9601154898263000E-10, 0.0000000000000000E+00             
    5,    1, 0.4838421563066000E-06, 0.2123112975395000E-05, 0.6734316545968000E-10, 0.6813576152479000E-10             
    5,    2,-0.4298176045679000E-05,-0.1165695444086000E-05, 0.5853488663581001E-10, 0.5902622541646000E-10             
    5,    3, 0.3312667008555000E-05, 0.2714409778579000E-06, 0.4837901579862000E-10, 0.4842280317597000E-10             
    5,    4,-0.4640760847412000E-05,-0.3381553622249000E-05, 0.3339151311615000E-10, 0.3386542009996000E-10             
    5,    5,-0.4449264526897000E-05, 0.3780478940952000E-05, 0.2234650880450000E-10, 0.2282629311215000E-10             
    6,    0, 0.1346371486616000E-05, 0.0000000000000000E+00, 0.9630657297772000E-10, 0.0000000000000000E+00             
    6,    1, 0.1802358369213000E-05,-0.1518519399126000E-05, 0.6940981444667000E-10, 0.7013638680485000E-10             
    6,    2, 0.8617134284825000E-06, 0.1469100737152000E-05, 0.6069718622233000E-10, 0.6137038972450000E-10             
    6,    3, 0.9556707543596000E-06, 0.3329255868932000E-06, 0.5165458773686000E-10, 0.5160554364155000E-10             
    6,    4, 0.1008755362492000E-05, 0.2638656947153000E-05, 0.4240749587961000E-10, 0.4217405034849000E-10             
    6,    5, 0.1657886615822000E-05, 0.1622676484918000E-05, 0.3095907275630000E-10, 0.3085955072283000E-10             
    6,    6, 0.2762229666668000E-05, 0.8213533324385000E-06, 0.1814840547729000E-10, 0.1939484581404000E-10             
    7,    0, 0.1059896809288000E-05, 0.0000000000000000E+00, 0.8982090113480001E-10, 0.0000000000000000E+00             
    7,    1, 0.1374999426681000E-05,-0.2273719486605000E-06, 0.6353574000284000E-10, 0.6425740244622000E-10             
    7,    2, 0.2813978317042000E-05,-0.6296769438136000E-06, 0.6046945753737999E-10, 0.6111076278715000E-10             
    7,    3, 0.8804898136171000E-06,-0.3969828660607000E-06, 0.5393641463804000E-10, 0.5397114804873000E-10             
    7,    4, 0.2468989904982000E-05,-0.4224552929743000E-06, 0.4504707796724000E-10, 0.4520346912350000E-10             
    7,    5,-0.1916816900894000E-06,-0.1358521904210000E-05, 0.3699269865474000E-10, 0.3676916985009000E-10             
    7,    6,-0.5596010473648000E-06,-0.1901364390573000E-05, 0.2504614304958000E-10, 0.2447753391491000E-10             
    7,    7, 0.4403955834996000E-06,-0.1775670142683000E-05, 0.1562920446933000E-10, 0.1465018897310000E-10             
    8,    0, 0.1443752355412000E-06, 0.0000000000000000E+00, 0.8545809264919000E-10, 0.0000000000000000E+00             
    8,    1,-0.1325383727938000E-06, 0.7505208176585000E-06, 0.6429128297235000E-10, 0.6485919995385000E-10             
    8,    2, 0.1810424443510000E-05, 0.5070582302438000E-06, 0.5770662962327000E-10, 0.5853348498504000E-10             
    8,    3,-0.1207033608680000E-05,-0.1341300916864000E-05, 0.5351366473921000E-10, 0.5348966463824000E-10             
    8,    4, 0.1588283768324000E-05, 0.1481207429012000E-06, 0.4721411827524000E-10, 0.4722105991225000E-10             
    8,    5,-0.2791752469245000E-05,-0.1629792611281000E-05, 0.3959097298802000E-10, 0.3976031242784000E-10             
    8,    6,-0.9144092825793000E-06,-0.1789932470753000E-05, 0.3252213915232000E-10, 0.3234953329037000E-10             
    8,    7,-0.4736466741190000E-06, 0.1644696459668000E-05, 0.2496014535592000E-10, 0.2451260357760000E-10             
    8,    8,-0.3106572592352000E-06,-0.2502818487442000E-06, 0.1316145829460000E-10, 0.1316345056130000E-10             
    9,    0,-0.2875590633971000E-06, 0.0000000000000000E+00, 0.7338631863756000E-10, 0.0000000000000000E+00             
    9,    1, 0.4209631196926000E-06,-0.4902120733571000E-06, 0.5776016383930000E-10, 0.5822492062426999E-10             
