 0.2440000000000000E+04, 0.2203186869109080E+05, 0.1204865600000000E-02,  160,  160,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
    1,    0, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00             
    1,    1, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00, 0.0000000000000000E+00             
    2,    0,-0.2250253697653000E-04, 0.0000000000000000E+00, 0.5812465894631000E-08, 0.0000000000000000E+00             
    2,    1,-0.6734511269855000E-08,-0.2289568751023000E-08, 0.5739387905858000E-08, 0.5506994809656000E-08             
    2,    2, 0.1245539747058000E-04,-0.2441873720248000E-07, 0.8093813834104000E-08, 0.9127134861985000E-08             
    3,    0,-0.4770937804775000E-05, 0.0000000000000000E+00, 0.7401268904021000E-08, 0.0000000000000000E+00             
    3,    1,-0.3598057734521000E-05,-0.2640313002650000E-05, 0.7183404584568000E-08, 0.6963241838534000E-08             
    3,    2, 0.9495656263775000E-06,-0.5955458304713000E-06, 0.7874334991354000E-08, 0.8093283807953000E-08             
    3,    3, 0.6382794480418000E-06, 0.1649428596146000E-05, 0.5350430430195000E-08, 0.5320863198272000E-08             
    4,    0,-0.5809271015195000E-05, 0.0000000000000000E+00, 0.1228606186555000E-07, 0.0000000000000000E+00             
    4,    1, 0.1719422440432000E-05, 0.3346524716610000E-05, 0.1174843959281000E-07, 0.1146066327474000E-07             
    4,    2, 0.1902749041775000E-05, 0.2819083782408000E-05, 0.1164448059986000E-07, 0.1202376477696000E-07             
    4,    3,-0.8261263626997000E-06, 0.1440960719000000E-05, 0.7805181438897000E-08, 0.7777583878317000E-08             
    4,    4, 0.2814646086783000E-07,-0.3426529897445000E-06, 0.7248820355579000E-08, 0.7119840066756000E-08             
    5,    0, 0.1891572113090000E-06, 0.0000000000000000E+00, 0.2227064181028000E-07, 0.0000000000000000E+00             
    5,    1, 0.6661845731460000E-06, 0.9377733105550000E-06, 0.2118486425376000E-07, 0.2091602732268000E-07             
    5,    2, 0.6639383745220000E-06, 0.8434688749556000E-06, 0.1993447613385000E-07, 0.2068570565233000E-07             
    5,    3, 0.1193917248684000E-05, 0.1069952076245000E-05, 0.1439244791037000E-07, 0.1429547913446000E-07             
    5,    4, 0.1465291771645000E-05,-0.1027639400223000E-05, 0.1128650910418000E-07, 0.1088329856589000E-07             
    5,    5, 0.1597103278876000E-05,-0.5272893843377000E-06, 0.7863548360539000E-08, 0.7747267113370000E-08             
    6,    0, 0.1621211223391000E-05, 0.0000000000000000E+00, 0.4042734775728000E-07, 0.0000000000000000E+00             
    6,    1, 0.6858954205595000E-06, 0.1078215490457000E-05, 0.3859617932608000E-07, 0.3847797542620000E-07             
    6,    2, 0.1396221577380000E-06, 0.3027833356601000E-06, 0.3555225544055000E-07, 0.3694148474399000E-07             
    6,    3,-0.1621821719731000E-06, 0.1312540921388000E-06, 0.2732786226888000E-07, 0.2686000185191000E-07             
    6,    4,-0.1235835405622000E-05,-0.5488035495939000E-06, 0.2171799973908000E-07, 0.2066730513968000E-07             
    6,    5, 0.2350586490634000E-05, 0.3159707712155000E-05, 0.1397648148671000E-07, 0.1361328076317000E-07             
    6,    6, 0.1326758520838000E-05,-0.1578703786001000E-05, 0.8992743738162999E-08, 0.9085277626062999E-08             
    7,    0,-0.4429180424516000E-06, 0.0000000000000000E+00, 0.6974872051988000E-07, 0.0000000000000000E+00             
    7,    1, 0.4083468272668000E-06,-0.4958879330966000E-06, 0.6692242592766000E-07, 0.6728517624938000E-07             
    7,    2,-0.2052588881431000E-05, 0.9153153728629000E-06, 0.6157826693746000E-07, 0.6388048219239000E-07             
    7,    3,-0.1633060349578000E-06, 0.5720345850799000E-06, 0.4990982270502000E-07, 0.4885073209153000E-07             
    7,    4,-0.6621032768648000E-06,-0.3832845834521000E-06, 0.4037294214901000E-07, 0.3833041493472000E-07             
    7,    5,-0.2979459388114000E-06, 0.3184539921523000E-05, 0.2812832925589000E-07, 0.2684763833075000E-07             
    7,    6, 0.1980572589359000E-06,-0.1085910185437000E-05, 0.1771543993157000E-07, 0.1756143417833000E-07             
    7,    7,-0.3761479672099000E-06, 0.4089517585351000E-07, 0.1099995347431000E-07, 0.1090459137542000E-07             
    8,    0,-0.1123593133755000E-05, 0.0000000000000000E+00, 0.1101860635077000E-06, 0.0000000000000000E+00             
    8,    1, 0.1607464019809000E-06, 0.1860223868221000E-06, 0.1063264638461000E-06, 0.1075331606634000E-06             
    8,    2,-0.4825015239681000E-06, 0.1658727771162000E-05, 0.9890528208023000E-07, 0.1021240860585000E-06             
    8,    3,-0.2102492419254000E-05, 0.6144280980910000E-06, 0.8401077503671000E-07, 0.8229416048017999E-07             
    8,    4,-0.1444087751116000E-06,-0.1434783038987000E-06, 0.7024989180239000E-07, 0.6703899436674999E-07             
    8,    5,-0.8089176751450000E-06,-0.9477858951762000E-06, 0.5210635775104000E-07, 0.4994955953936000E-07             
    8,    6, 0.1697719590261000E-06,-0.9754710863049001E-06, 0.3594627346072000E-07, 0.3555474889753000E-07             
    8,    7, 0.3113474318044000E-06,-0.4978502832745000E-06, 0.2268509291914000E-07, 0.2238230261425000E-07             
    8,    8,-0.1175727419265000E-05, 0.4482426348731000E-06, 0.1266738159528000E-07, 0.1267004885796000E-07             
    9,    0,-0.7994794991703000E-06, 0.0000000000000000E+00, 0.1549837230720000E-06, 0.0000000000000000E+00             
    9,    1, 0.3284885261904000E-06,-0.3442309311279000E-06, 0.1507464549477000E-06, 0.1526461199479000E-06             
    9,    2, 0.1432104410472000E-05, 0.7648417402667000E-06, 0.1423441147341000E-06, 0.1461933989077000E-06             
    9,    3, 0.1747150824869000E-06, 0.9690334704347001E-06, 0.1264883710725000E-06, 0.1243172354207000E-06             
    9,    4,-0.3905580249380000E-07, 0.4522119632210000E-06, 0.1096407586391000E-06, 0.1056981260576000E-06             
    9,    5,-0.9144106193324000E-06,-0.7263373990708000E-06, 0.8765972714000000E-07, 0.8425497364659999E-07             
    9,    6, 0.2915003067900000E-06,-0.1394079101193000E-06, 0.6523406276907000E-07, 0.6442602387641000E-07             
    9,    7,-0.2179989537198000E-06, 0.3955751771077000E-06, 0.4552549277683000E-07, 0.4495316504749000E-07             
    9,    8,-0.7862301739574000E-07,-0.5079838519389000E-06, 0.2803921775363000E-07, 0.2778430432835000E-07             
    9,    9, 0.3443199697663000E-06,-0.5102876052917000E-07, 0.1574944774582000E-07, 0.1540619538198000E-07             
   10,    0,-0.2172416264896000E-06, 0.0000000000000000E+00, 0.1903141483349000E-06, 0.0000000000000000E+00             
   10,    1, 0.4843193762154000E-06,-0.5735736335840000E-06, 0.1869460559790000E-06, 0.1886679723296000E-06             
   10,    2, 0.6297412537858000E-06, 0.9255124801252000E-06, 0.1794486556279000E-06, 0.1831668540893000E-06             
   10,    3, 0.8228671134810000E-06, 0.3859997829587000E-06, 0.1664936063620000E-06, 0.1644741758000000E-06             
   10,    4, 0.4274022337358000E-06, 0.6521667685950000E-06, 0.1502204944451000E-06, 0.1465851113958000E-06             
   10,    5,-0.3553052560356000E-06,-0.2077296944389000E-06, 0.1286371163921000E-06, 0.1245208216844000E-06             
   10,    6,-0.5781038015133000E-06, 0.5706777596674000E-06, 0.1039563920351000E-06, 0.1027158222277000E-06             
   10,    7, 0.8833807062608000E-07, 0.8306562168927000E-06, 0.7901131789756000E-07, 0.7820379493158999E-07             
   10,    8,-0.2141092405297000E-06,-0.4758584257739000E-06, 0.5544332371938000E-07, 0.5472514654508000E-07             
   10,    9, 0.4524911609123000E-06,-0.5554540836355000E-06, 0.3497049187570000E-07, 0.3444562179761000E-07             
   10,   10,-0.2663194431062000E-06,-0.5903673372338000E-06, 0.1846585548928000E-07, 0.1877776301137000E-07             
   11,    0,-0.4608770077066000E-06, 0.0000000000000000E+00, 0.2025132379627000E-06, 0.0000000000000000E+00             
   11,    1, 0.1712471484298000E-06,-0.5271546377429000E-06, 0.2007601609531000E-06, 0.2017071010355000E-06             
   11,    2, 0.6351931341959000E-06,-0.2927070176917000E-08, 0.1962214906561000E-06, 0.1986249249729000E-06             
   11,    3, 0.6629222425399000E-06, 0.4323863517194000E-06, 0.1890087783847000E-06, 0.1876943983908000E-06             
   11,    4,-0.7214878342139000E-06, 0.5050366587643000E-06, 0.1777908876475000E-06, 0.1755524217638000E-06             
   11,    5,-0.3167905038323000E-07,-0.3849776610827000E-06, 0.1620949222471000E-06, 0.1584775599317000E-06             
   11,    6,-0.1613769924613000E-06, 0.1107581487002000E-07, 0.1416334052387000E-06, 0.1401528861753000E-06             
   11,    7, 0.2635686754819000E-06,-0.2233763517080000E-06, 0.1176163443496000E-06, 0.1169738420270000E-06             
   11,    8, 0.3064697603144000E-06,-0.3541364917270000E-06, 0.9188511858549000E-07, 0.9041197606466000E-07             
   11,    9, 0.2795031197634000E-06, 0.4422162102445000E-07, 0.6609326633621000E-07, 0.6574262665015000E-07             
   11,   10,-0.5906263077512000E-07,-0.2720196148159000E-06, 0.4120310618189000E-07, 0.4248466526625000E-07             
   11,   11, 0.2908729901829000E-06, 0.3042204117751000E-06, 0.2248400631563000E-07, 0.2257246433862000E-07             
   12,    0,-0.3570049759099000E-06, 0.0000000000000000E+00, 0.1907267726659000E-06, 0.0000000000000000E+00             
   12,    1, 0.2167528110006000E-06,-0.1475002018092000E-06, 0.1900390342487000E-06, 0.1907546854606000E-06             
   12,    2, 0.7540944587034000E-07, 0.3390783608524000E-06, 0.1888185349752000E-06, 0.1894563007759000E-06             
   12,    3,-0.2523701692163000E-07, 0.7292052908429000E-06, 0.1866715977292000E-06, 0.1860236255227000E-06             
   12,    4,-0.2513096902789000E-06, 0.4813458115612000E-06, 0.1819275912123000E-06, 0.1814101978623000E-06             
   12,    5,-0.3933506740134000E-06,-0.4344150138956000E-07, 0.1749555710457000E-06, 0.1727549140196000E-06             
   12,    6, 0.2023814260442000E-06, 0.2973154950105000E-06, 0.1636132368362000E-06, 0.1623171093275000E-06             
   12,    7, 0.4711719041581000E-06, 0.4619858922984000E-07, 0.1474535162665000E-06, 0.1472568405368000E-06             
   12,    8,-0.1723851061992000E-06,-0.4936310455314000E-07, 0.1274208670943000E-06, 0.1254289078585000E-06             
   12,    9, 0.6835445407528000E-06,-0.8311984511755000E-07, 0.1023555887798000E-06, 0.1020825516234000E-06             
   12,   10, 0.1937066735386000E-06,-0.2692043518814000E-07, 0.7484752514883000E-07, 0.7701127304746000E-07             
   12,   11, 0.2226288820332000E-06, 0.2407357989787000E-06, 0.4936215646967000E-07, 0.4987279215460000E-07             
   12,   12, 0.1470990029253000E-06,-0.2172169808464000E-06, 0.2725885814285000E-07, 0.2650399588762000E-07             
   13,    0,-0.1864597992571000E-08, 0.0000000000000000E+00, 0.1704956113670000E-06, 0.0000000000000000E+00             
   13,    1,-0.1450268056315000E-06,-0.4388333651904000E-07, 0.1698935060357000E-06, 0.1708006529685000E-06             
   13,    2,-0.2750686916095000E-06, 0.3760251440668000E-07, 0.1697748749182000E-06, 0.1699103489652000E-06             
   13,    3,-0.3986407894640000E-06, 0.2658472129039000E-06, 0.1692219661915000E-06, 0.1689122962462000E-06             
   13,    4,-0.3678673574096000E-06, 0.7703910274999000E-07, 0.1677268188716000E-06, 0.1680768886304000E-06             
   13,    5,-0.7004966478071000E-06, 0.5692364179265000E-07, 0.1664626346285000E-06, 0.1654148358426000E-06             
   13,    6, 0.2416098000668000E-06, 0.3226499802233000E-06, 0.1628045171584000E-06, 0.1621608338751000E-06             
   13,    7, 0.1104383526432000E-06, 0.1612541455734000E-07, 0.1566002270532000E-06, 0.1565650771056000E-06             
